,,,,Labels After Replacement,,,,
981174683134394368,,,,IMFL,IMFL,IMFL,,IMFL
1044936139520561152,,,,IMFL,IRNE,IMFL,,IMFL
990592675777859584,,,,IRNE,IRNE,IRNE,,IRNE
1037306336806154242,,,,IRNE,IRNE,IRNE,,IRNE
989136757164781568,,,,IMFL,IMFL,IMFL,,IMFL
1042286464610922496,,,,IRNE,IRNE,IRNE,,IRNE
984076153127407616,,,,IMFL,IMFL,IMFL,,IMFL
989112296218689537,,,,IMFL,IMFL,IMFL,,IMFL
1040693228704550914,,,,IRNE,IRNE,IRNE,,IRNE
978228661215289345,,,,IRNE,IRNE,IRNE,,IRNE
1042806929909792768,,,,IRNE,IRNE,IRNE,,IRNE
983815937479659520,,,,IMFL,IMFL,IMFL,,IMFL
1039899404050804736,,,,IRNE,IRNE,IRNE,,IRNE
1041050870014717952,,,,IRNE,IRNE,IRNE,,IRNE
980852591348379650,,,,IRNE,IRNE,IRNE,,IRNE
995709983798022144,,,,IRNE,IRNE,IRNE,,IRNE
1044985257118846976,,,,IRNE,IRNE,IRNE,,IRNE
983961587731099649,,,,IMFL,IMFL,IMFL,,IMFL
1044965356211712003,,,,IRNE,IRNE,IRNE,,IRNE
1001553205405331457,,,,IMFL,IMFL,IMFL,,IMFL
994212947760242688,,,,IMFL,IMFL,IMFL,,IMFL
995652760942141445,,,,IRNE,IRNE,IRNE,,IRNE
1005950759052152833,,,,IRNE,IRNE,IRNE,,IRNE
995140185527603200,,,,IRNE,IRNE,IRNE,,IRNE
1029361622874288129,,,,IMFL,IMFL,IMFL,,IMFL
1013776973527769089,,,,IRNE,IRNE,IRNE,,IRNE
989487825455329281,,,,IRNE,IRNE,IRNE,,IRNE
974842010032099330,,,,IRNE,IRNE,IRNE,,IRNE
980115800618160128,,,,IMFL,IMFL,IMFL,,IMFL
1039171217633234946,,,,IRNE,IRNE,IRNE,,IRNE
1039528664327774208,,,,IRNE,IRNE,IRNE,,IRNE
991370679240003584,,,,IMFL,IMFL,IMFL,,IMFL
981147420779261952,,,,IMFL,IMFL,IMFL,,IMFL
1037726141354786823,,,,IMFL,IMFL,IMFL,,IMFL
1046320330556526592,,,,IRNE,IRNE,IRNE,,IRNE
1033779814589706240,,,,IRNE,IRNE,IRNE,,IRNE
1045338818386300930,,,,IMFL,IMFL,IMFL,,IMFL
974636199645208576,,,,IMDS,IRNE,IRNE,,IRNE
1037405640958910465,,,,IRNE,IRNE,IRNE,,IRNE
1038748532101054471,,,,IRNE,IRNE,IRNE,,IRNE
1037066821004873729,,,,IRNE,IRNE,IRNE,,IRNE
970360990369046528,,,,IRNE,IRNE,IRNE,,IRNE
1037451469916647424,,,,IRNE,IRNE,IRNE,,IRNE
974634019244707840,,,,IRNE,IRNE,IRNE,,IRNE
980575785152057344,,,,IRNE,IRNE,IRNE,,IRNE
1037405545697894401,,,,IRNE,IRNE,IRNE,,IRNE
982968173648637952,,,,IRNE,IRNE,IRNE,,IRNE
1046153032155779072,,,,IRNE,IRNE,IRNE,,IRNE
1037414581071749122,,,,IRNE,IRNE,IRNE,,IRNE
983715019874557953,,,,IMFL,IMFL,IMFL,,IMFL
1041332077973696512,,,,IRNE,IRNE,IRNE,,IRNE
1037386142470029312,,,,IRNE,IRNE,IRNE,,IRNE
1045894687746347008,,,,IRNE,IRNE,IRNE,,IRNE
1038239776585986050,,,,IRNE,IRNE,IRNE,,IRNE
999290005393637377,,,,IRNE,IRNE,IRNE,,IRNE
1044644397797855232,,,,IMFL,IMFL,IMFL,,IMFL
1003338905045913600,,,,IRNE,IRNE,IRNE,,IRNE
991722116461531136,,,,IMFL,IMFL,IMFL,,IMFL
1036741141759242240,,,,IRNE,IRNE,IRNE,,IRNE
1001319403605184513,,,,IRNE,IRNE,IRNE,,IRNE
1037855019599572992,,,,IRNE,IRNE,IRNE,,IRNE
1038872921148678144,,,,IRNE,IRNE,IRNE,,IRNE
1042131170740383750,,,,IRNE,IRNE,IRNE,,IRNE
994203045776056321,,,,IMFL,IMFL,IMFL,,IMFL
1045803978825457664,,,,IRNE,IRNE,IRNE,,IRNE
1030682212226686977,,,,IRNE,IRNE,IMDS,,IRNE
999394278815256576,,,,IRNE,IMFL,IRNE,,IRNE
1044966149589520384,,,,IMFL,IMFL,IMFL,,IMFL
1044932108219822080,,,,IRNE,IRNE,IRNE,,IRNE
1044817398640128001,,,,IRNE,IRNE,IRNE,,IRNE
1030850134886830081,,,,IRNE,IRNE,IRNE,,IRNE
1043851564434247680,,,,IRNE,IRNE,IRNE,,IRNE
1005541646266654720,,,,IMFL,IMFL,IMFL,,IMFL
989145929533083649,,,,IMFL,IMFL,IMFL,,IMFL
1001376039099097089,,,,IMFL,IMFL,IMFL,,IMFL
1031252076146380800,,,,IRNE,IRNE,IRNE,,IRNE
1039207079351857152,,,,IRNE,IRNE,IRNE,,IRNE
981180130524581889,,,,IMFL,IMFL,IMFL,,IMFL
1044948379703357440,,,,IRNE,IRNE,IRNE,,IRNE
973831483617107969,,,,IRNE,IRNE,IRNE,,IRNE
993775639965700097,,,,IRNE,IRNE,IRNE,,IRNE
1035158789404729344,,,,IRNE,IRNE,IRNE,,IRNE
1044996018478055424,,,,IRNE,IRNE,IRNE,,IRNE
1042098940395614208,,,,IMFL,IMFL,IMFL,,IMFL
999847228079575041,,,,IRNE,IRNE,IRNE,,IRNE
1034921837602459649,,,,IRNE,IRNE,IRNE,,IRNE
1037462481369812992,,,,IMFL,IMFL,IMFL,,IMFL
1042732823109623809,,,,IRNE,IRNE,IRNE,,IRNE
1046435720360067072,,,,IRNE,IRNE,IRNE,,IRNE
1036570630030807041,,,,IRNE,IMDS,IMFL,,EXCLUDE
1046092473209098240,,,,IRNE,IRNE,IRNE,,IRNE
1036640475619512320,,,,IRNE,IRNE,IRNE,,IRNE
1037767852529524736,,,,IMFL,IMFL,IMFL,,IMFL
980769231271841792,,,,IRNE,IMFL,IRNE,,IRNE
999404449192988674,,,,IRNE,IRNE,IRNE,,IRNE
970708541060370433,,,,IRNE,IRNE,IRNE,,IRNE
990621210646990848,,,,IRNE,IRNE,IRNE,,IRNE
1046534525109628930,,,,IRNE,IRNE,IRNE,,IRNE
983811049509019649,,,,IMFL,IMFL,IMFL,,IMFL
1039078737676054528,,,,IRNE,IRNE,IRNE,,IRNE
1036308370402299904,,,,IRNE,IRNE,IRNE,,IRNE
998971971974193158,,,,IRNE,IRNE,IRNE,,IRNE
1023969043068473351,,,,IMFL,IMFL,IMFL,,IMFL
998615250638426112,,,,IMFL,IMFL,IMFL,,IMFL
1046487692236730368,,,,IRNE,IRNE,IRNE,,IRNE
1014081157460357120,,,,IRNE,IRNE,IRNE,,IRNE
1037447820486352896,,,,IRNE,IRNE,IRNE,,IRNE
1044903027654762496,,,,IRNE,IRNE,IRNE,,IRNE
1001272896369709056,,,,IRNE,IRNE,IRNE,,IRNE
1029360470233362446,,,,IRNE,IRNE,IRNE,,IRNE
990161147381927936,,,,IRNE,IRNE,IRNE,,IRNE
1042126987790372867,,,,IRNE,IRNE,IRNE,,IRNE
1038765142035652609,,,,IRNE,IRNE,IRNE,,IRNE
1036575261486206976,,,,IRNE,IRNE,IRNE,,IRNE
1013525814716059648,,,,IRNE,IRNE,IRNE,,IRNE
1045419356656750592,,,,IRNE,IRNE,IRNE,,IRNE
981191273188151298,,,,IRNE,IRNE,IRNE,,IRNE
970411453500018688,,,,IMFL,IMFL,IMFL,,IMFL
1000913031558246401,,,,IRNE,IRNE,IRNE,,IRNE
983958042449448960,,,,IRNE,IRNE,IRNE,,IRNE
1032703227844812801,,,,IRNE,IRNE,IRNE,,IRNE
1014552572441579520,,,,IMFL,IMFL,IMFL,,IMFL
1042102547828420608,,,,IRNE,IRNE,IRNE,,IRNE
1038240116555358208,,,,IRNE,IRNE,IRNE,,IRNE
981077278737170434,,,,IRNE,IRNE,IRNE,,IRNE
1037399408789397511,,,,IRNE,IRNE,IRNE,,IRNE
1031215980922499073,,,,IMFL,IMFL,IMFL,,IMFL
1037404157852966913,,,,IRNE,IRNE,IRNE,,IRNE
1045003961336549382,,,,IRNE,IRNE,IRNE,,IRNE
1000137644867817473,,,,IRNE,IRNE,IRNE,,IRNE
970015554907058178,,,,IRNE,IRNE,IRNE,,IRNE
970017969295196160,,,,IRNE,IRNE,IRNE,,IRNE
970281809907978240,,,,IRNE,IRNE,IRNE,,IRNE
970290868610506752,,,,IRNE,IRNE,IRNE,,IRNE
970366926949101571,,,,IRNE,IRNE,IRNE,,IRNE
970368705258577920,,,,IRNE,IRNE,IRNE,,IRNE
974893545285922817,,,,IRNE,IRNE,IRNE,,IRNE
974913464585072640,,,,IRNE,IRNE,IRNE,,IRNE
974913434490982400,,,,IRNE,IRNE,IRNE,,IRNE
974913771973070848,,,,IRNE,IRNE,IRNE,,IRNE
982167140311515137,,,,IRNE,IRNE,IRNE,,IRNE
982176485497700353,,,,IRNE,IRNE,IRNE,,IRNE
982205568579325954,,,,IRNE,IRNE,IRNE,,IRNE
982219278760857600,,,,IRNE,IRNE,IRNE,,IRNE
983080935976587264,,,,IMFL,IMFL,IMFL,,IMFL
983359428991873024,,,,IRNE,IRNE,IRNE,,IRNE
983624567330570240,,,,IRNE,IRNE,IRNE,,IRNE
983685681074630656,,,,IRNE,IRNE,IRNE,,IRNE
983720287538700288,,,,IRNE,IRNE,IRNE,,IRNE
983769161145909249,,,,IMFL,IMFL,IMFL,,IMFL
983823815431081985,,,,IRNE,IRNE,IRNE,,IRNE
983879482888081408,,,,IRNE,IRNE,IMFL,,IRNE
983877891556626432,,,,IRNE,IRNE,IRNE,,IRNE
983893987625979904,,,,IRNE,IRNE,IRNE,,IRNE
983923321246044160,,,,IRNE,IRNE,IRNE,,IRNE
983959857819799552,,,,IRNE,IRNE,IRNE,,IRNE
983962076875034626,,,,IRNE,IRNE,IRNE,,IRNE
983965042407297024,,,,IRNE,IRNE,IRNE,,IRNE
983966586506706950,,,,IRNE,IRNE,IRNE,,IRNE
983995206465916929,,,,IRNE,IRNE,IRNE,,IRNE
984003797046448128,,,,IRNE,IRNE,IRNE,,IRNE
984014253152718848,,,,IRNE,IRNE,IRNE,,IRNE
984024269838483456,,,,IRNE,IRNE,IRNE,,IRNE
984073204452024320,,,,IRNE,IRNE,IRNE,,IRNE
984074568276107270,,,,IRNE,IRNE,IRNE,,IRNE
984080388950720515,,,,IRNE,IRNE,IRNE,,IRNE
984111521390366722,,,,IRNE,IRNE,IRNE,,IRNE
984202067161083905,,,,IRNE,IRNE,IRNE,,IRNE
984287545558171648,,,,IRNE,IRNE,IRNE,,IRNE
984331422134669312,,,,IRNE,IRNE,IRNE,,IRNE
984404768851406848,,,,IRNE,IRNE,IRNE,,IRNE
984414817334300672,,,,IRNE,IRNE,IRNE,,IRNE
984760572758675456,,,,IRNE,IRNE,IRNE,,IRNE
987880146945310722,,,,IMFL,IRNE,IMFL,,IMFL
987934069945225219,,,,IRNE,IRNE,IRNE,,IRNE
988394721000214529,,,,IRNE,IRNE,IRNE,,IRNE
989097729229025280,,,,IRNE,IRNE,IRNE,,IRNE
989109794295468032,,,,IRNE,IRNE,IRNE,,IRNE
989177031979159552,,,,IMFL,IMFL,IMFL,,IMFL
989408813299175424,,,,IRNE,IRNE,IRNE,,IRNE
989419933732831233,,,,IRNE,IRNE,IRNE,,IRNE
989499698867265537,,,,IRNE,IRNE,IRNE,,IRNE
989633020482211840,,,,IRNE,IRNE,IRNE,,IRNE
989837239806038016,,,,IRNE,IRNE,IRNE,,IRNE
989903313280880641,,,,IRNE,IRNE,IRNE,,IRNE
989938494461095937,,,,IRNE,IRNE,IRNE,,IRNE
989942719098310656,,,,IMFL,IRNE,IRNE,,IRNE
990070990385360896,,,,IRNE,IRNE,IRNE,,IRNE
990085883843014656,,,,IRNE,IMFL,IRNE,,IRNE
990135809172000768,,,,IRNE,IRNE,IRNE,,IRNE
990311019749806080,,,,IRNE,IRNE,IRNE,,IRNE
991143039317041152,,,,IRNE,IRNE,IRNE,,IRNE
991301754720571392,,,,IRNE,IRNE,IRNE,,IRNE
991626628638892032,,,,IRNE,IRNE,IRNE,,IRNE
991628980204818432,,,,IRNE,IRNE,IRNE,,IRNE
991722376500006913,,,,IMFL,IMFL,IMFL,,IMFL
991944819948826624,,,,IRNE,IRNE,IRNE,,IRNE
991969568976461824,,,,IRNE,IRNE,IRNE,,IRNE
991970034464509952,,,,IRNE,IRNE,IRNE,,IRNE
992068539967262720,,,,IRNE,IRNE,IRNE,,IRNE
992705008461328384,,,,IRNE,IRNE,IRNE,,IRNE
992706338508636160,,,,IRNE,IRNE,IRNE,,IRNE
993208011236761601,,,,IRNE,IRNE,IRNE,,IRNE
993293858430705664,,,,IRNE,IRNE,IRNE,,IRNE
993799700179570693,,,,IRNE,IRNE,IRNE,,IRNE
993927046408626177,,,,IRNE,IRNE,IRNE,,IRNE
994174213933207553,,,,IRNE,IRNE,IRNE,,IRNE
995339554310840323,,,,IRNE,IRNE,IRNE,,IRNE
995649517948166145,,,,IRNE,IRNE,IRNE,,IRNE
995711288667000833,,,,IRNE,IRNE,IRNE,,IRNE
997524239438831617,,,,IRNE,IRNE,IRNE,,IRNE
997539523780366338,,,,IMFL,IMFL,IMFL,,IMFL
997977075456802821,,,,IRNE,IRNE,IRNE,,IRNE
998376683878191112,,,,IRNE,IRNE,IRNE,,IRNE
998562543517028353,,,,IRNE,IRNE,IRNE,,IRNE
998606272818831360,,,,IMFL,IMFL,IMFL,,IMFL
998606982511816704,,,,IMFL,IMFL,IMFL,,IMFL
998642614382579713,,,,IMFL,IMFL,IMFL,,IMFL
998654879441866752,,,,IRNE,IMFL,IRNE,,IRNE
998655042382106624,,,,IRNE,IMFL,IRNE,,IRNE
998740400331476993,,,,IRNE,IRNE,IRNE,,IRNE
998910525558927360,,,,IRNE,IRNE,IRNE,,IRNE
999045377188917248,,,,IMFL,IMFL,IMFL,,IMFL
1000520415410827264,,,,IMFL,IMFL,IMFL,,IMFL
1000869883016548353,,,,IRNE,IRNE,IRNE,,IRNE
1001284821656768517,,,,IRNE,IRNE,IRNE,,IRNE
1001528320880726016,,,,IRNE,IRNE,IRNE,,IRNE
1003192255031791616,,,,IRNE,IRNE,IRNE,,IRNE
1003192391401172992,,,,IRNE,IRNE,IRNE,,IRNE
1003204496611258373,,,,IRNE,IRNE,IRNE,,IRNE
1003220127771496448,,,,IRNE,IRNE,IRNE,,IRNE
1003698881387991041,,,,IRNE,IRNE,IRNE,,IRNE
1005979753151680514,,,,IRNE,IRNE,IRNE,,IRNE
1006334150025076739,,,,IRNE,IRNE,IRNE,,IRNE
1013473763189579777,,,,IRNE,IRNE,IRNE,,IRNE
1021858624824651777,,,,IRNE,IRNE,IRNE,,IRNE
1022074606520348673,,,,IRNE,IRNE,IRNE,,IRNE
1022099419628544002,,,,IRNE,IRNE,IRNE,,IRNE
1022530235357691906,,,,IRNE,IRNE,IRNE,,IRNE
1022952287172472832,,,,IRNE,IRNE,IRNE,,IRNE
1023557200483180544,,,,IRNE,IRNE,IRNE,,IRNE
1023582150698971136,,,,IRNE,IMFL,IRNE,,IRNE
1023963393605156867,,,,IMFL,IRNE,IRNE,,IRNE
1023969058142801921,,,,IRNE,IRNE,IRNE,,IRNE
1023969477531193347,,,,IRNE,IRNE,IRNE,,IRNE
1024005407973564417,,,,IRNE,IRNE,IRNE,,IRNE
1028727362857435136,,,,IRNE,IRNE,IRNE,,IRNE
1029133015736365056,,,,IRNE,IRNE,IRNE,,IRNE
1029150803750264837,,,,IRNE,IRNE,IRNE,,IRNE
1029484657044344832,,,,IRNE,IRNE,IRNE,,IRNE
1030125806557782021,,,,IRNE,IRNE,IRNE,,IRNE
1030466293869293568,,,,IRNE,IRNE,IRNE,,IRNE
1030536936463781889,,,,IRNE,IRNE,IRNE,,IRNE
1030696859873017856,,,,IRNE,IRNE,IRNE,,IRNE
1030810525385547776,,,,IRNE,IRNE,IRNE,,IRNE
1031224326878576642,,,,IRNE,IRNE,IRNE,,IRNE
1031236237322006529,,,,IMFL,IMFL,IMFL,,IMFL
1031357063929192448,,,,IRNE,IRNE,IRNE,,IRNE
1031374747316183040,,,,IRNE,IRNE,IRNE,,IRNE
1033148433123758080,,,,IRNE,IRNE,IRNE,,IRNE
1033751816004091907,,,,IRNE,IRNE,IRNE,,IRNE
1035711670096732161,,,,IRNE,IRNE,IRNE,,IRNE
1037049695615496192,,,,IRNE,IRNE,IRNE,,IRNE
1037337818748657664,,,,IMFL,IMFL,IMFL,,IMFL
1037427242333290498,,,,IRNE,IRNE,IRNE,,IRNE
1037452295104069632,,,,IRNE,IRNE,IRNE,,IRNE
1037491499380953093,,,,IRNE,IRNE,IRNE,,IRNE
1037647321197146112,,,,IRNE,IRNE,IRNE,,IRNE
1037651382453583872,,,,IRNE,IRNE,IRNE,,IRNE
1037664418824372226,,,,IMFL,IRNE,IRNE,,IRNE
1037783554443366401,,,,IRNE,IRNE,IRNE,,IRNE
1037809525640896517,,,,IRNE,IRNE,IRNE,,IRNE
1038149099923628033,,,,IRNE,IRNE,IRNE,,IRNE
1038415671326134274,,,,IRNE,IRNE,IRNE,,IRNE
1038532761815064577,,,,IRNE,IRNE,IRNE,,IRNE
1038805212453122049,,,,IRNE,IRNE,IRNE,,IRNE
1039476201826529280,,,,IRNE,IRNE,IRNE,,IRNE
1039527683045175296,,,,IRNE,IRNE,IRNE,,IRNE
1039647446790545409,,,,IRNE,IRNE,IRNE,,IRNE
1040372695018483712,,,,IRNE,IRNE,IRNE,,IRNE
1040674985021526017,,,,IRNE,IRNE,IRNE,,IRNE
1040794532282028032,,,,IRNE,IRNE,IRNE,,IRNE
1040795168356675584,,,,IRNE,IRNE,IRNE,,IRNE
1041015663211499520,,,,IRNE,IRNE,IRNE,,IRNE
1041333708538748930,,,,IRNE,IRNE,IRNE,,IRNE
1041335151110893568,,,,IRNE,IRNE,IRNE,,IRNE
1041491011581747200,,,,IRNE,IRNE,IRNE,,IRNE
1041525236997517312,,,,IRNE,IRNE,IRNE,,IRNE
1043937517593153536,,,,IRNE,IRNE,IRNE,,IRNE
1044584844640931840,,,,IRNE,IRNE,IRNE,,IRNE
1044654193997500420,,,,IRNE,IRNE,IRNE,,IRNE
1044875877086105600,,,,IRNE,IRNE,IRNE,,IRNE
1044902798066937858,,,,IRNE,IRNE,IRNE,,IRNE
1044954925090975746,,,,IRNE,IRNE,IRNE,,IRNE
1045008353670438912,,,,IRNE,IRNE,IRNE,,IRNE
1045039038263177218,,,,IRNE,IRNE,IRNE,,IRNE
1045272016943747073,,,,IRNE,IRNE,IRNE,,IRNE
1045273937788243969,,,,IRNE,IRNE,IRNE,,IRNE
1045278254922440705,,,,IRNE,IRNE,IRNE,,IRNE
1045328821430505474,,,,IRNE,IRNE,IRNE,,IRNE
1045358053472849920,,,,IRNE,IRNE,IRNE,,IRNE
1045386330669289473,,,,IMFL,IMFL,IRNE,,IMFL
1045390908106186752,,,,IMFL,IRNE,IRNE,,IRNE
1045421205086457856,,,,IRNE,IRNE,IRNE,,IRNE
1045644363769016327,,,,IRNE,IRNE,IRNE,,IRNE
1045810690408284160,,,,IRNE,IRNE,IRNE,,IRNE
1046158766939492352,,,,IRNE,IRNE,IRNE,,IRNE
1046337179713236993,,,,IRNE,IRNE,IRNE,,IRNE
1046390205463351296,,,,IRNE,IRNE,IRNE,,IRNE
1041393277566627840,,,,IRNE,IRNE,IRNE,,IRNE
1036677240384315392,,,,IRNE,IRNE,IRNE,,IRNE
1035620623345758213,,,,IRNE,IRNE,IRNE,,IRNE
1046434859357523968,,,,IRNE,IRNE,IRNE,,IRNE
1038190648078290944,,,,IRNE,IRNE,IRNE,,IRNE
1042736978696044545,,,,IRNE,IRNE,IRNE,,IRNE
1042542227858313217,,,,IRNE,IRNE,IRNE,,IRNE
1042527026295521281,,,,IRNE,IRNE,IRNE,,IRNE
1046100514881048580,,,,IRNE,IRNE,IRNE,,IRNE
1000580182086909953,,,,IRNE,IRNE,IRNE,,IRNE
1045005166980866049,,,,IRNE,IRNE,IRNE,,IRNE
1023539545474781184,,,,IRNE,IRNE,IRNE,,IRNE
1006296800372887557,,,,IRNE,IRNE,IRNE,,IRNE
997637854443388929,,,,IRNE,IRNE,IRNE,,IRNE
1037489931835387904,,,,IRNE,IRNE,IRNE,,IRNE
1039215143396102144,,,,IRNE,IRNE,IRNE,,IRNE
1046121558295662594,,,,IRNE,IRNE,IRNE,,IRNE
1022923212190101506,,,,IRNE,IRNE,IRNE,,IRNE
1042150724690501632,,,,IRNE,IRNE,IRNE,,IRNE
1023609555287191558,,,,IRNE,IRNE,IRNE,,IRNE
1038887468391718917,,,,IRNE,IRNE,IRNE,,IRNE
1042536985443946498,,,,IRNE,IRNE,IRNE,,IRNE
1037401647268462594,,,,IRNE,IRNE,IRNE,,IRNE
1045340251353501701,,,,IRNE,IRNE,IRNE,,IRNE
1034903642053267464,,,,IRNE,IRNE,IRNE,,IRNE
1004689520481185792,,,,IRNE,IRNE,IRNE,,IRNE
994942591681683457,,,,IRNE,IRNE,IRNE,,IRNE
974200579021996033,,,,IRNE,IRNE,IRNE,,IRNE
1037342732057026560,,,,IRNE,IRNE,IRNE,,IRNE
1045036593831170051,,,,IRNE,IRNE,IRNE,,IRNE
1032694239774302209,,,,IRNE,IRNE,IRNE,,IRNE
1042107417906085888,,,,IRNE,IRNE,IRNE,,IRNE
1038492343974932480,,,,IRNE,IRNE,IRNE,,IRNE
1045721878839660544,,,,IRNE,IRNE,IRNE,,IRNE
979820358097391616,,,,IRNE,IRNE,IRNE,,IRNE
