,,,,Labels Replacement,,,,
1000566347196239872,,,,IRNE,IRNE,IRNE,,IRNE
999736009943343109,,,,IMAC,IMAC,IMAC,,IMAC
1031348491879108610,,,,IRNE,IRNE,IRNE,,IRNE
1044875899466911745,,,,IRNE,IRNE,IMAC,,IRNE
1000119196443963392,,,,IRNE,IRNE,IRNE,,IRNE
1041230419688128512,,,,IMAC,IMAC,IMAC,,IMAC
993436556164812800,,,,IRNE,IRNE,IRNE,,IRNE
1044803683014381568,,,,IRNE,IRNE,IRNE,,IRNE
1041461384620527617,,,,IRNE,IRNE,IRNE,,IRNE
991689129296584704,,,,IRNE,IRNE,IRNE,,IRNE
1005933320079839232,,,,IRNE,IRNE,IRNE,,IRNE
970331844163055616,,,,IRNE,IRNE,IRNE,,IRNE
1046476307855486976,,,,IRNE,IRNE,IRNE,,IRNE
1001273110350454784,,,,IRNE,IRNE,IRNE,,IRNE
991430303448121344,,,,IRNE,IRNE,IRNE,,IRNE
998254096246366208,,,,IMAC,IMAC,IMAC,,IMAC
988397930813034497,,,,IRNE,IMAC,IRNE,,IRNE
1005306684267548675,,,,IRNE,IRNE,IRNE,,IRNE
999303348934279169,,,,IRNE,IRNE,IRNE,,IRNE
993715799666970624,,,,IRNE,IRNE,IRNE,,IRNE
1040657976078544897,,,,IRNE,IRNE,IRNE,,IRNE
1046082787835629570,,,,IRNE,IRNE,IRNE,,IRNE
1044688059869089799,,,,IRNE,IRNE,IRNE,,IRNE
1044730115983323136,,,,IRNE,IRNE,IRNE,,IRNE
998777590306476032,,,,IRNE,IRNE,IRNE,,IRNE
993742781121212416,,,,IRNE,IRNE,IRNE,,IRNE
980441994840412160,,,,IRNE,IRNE,IMAC,,IRNE
970553091828469762,,,,IRNE,IRNE,IRNE,,IRNE
999066458066997248,,,,IRNE,IRNE,IRNE,,IRNE
1038172102132727811,,,,IRNE,IRNE,IRNE,,IRNE
1005503920775540736,,,,IRNE,IRNE,IRNE,,IRNE
1037293393955708928,,,,IRNE,IRNE,IRNE,,IRNE
979782813300994048,,,,IMAC,IMAC,IMAC,,IMAC
993597559162753031,,,,IMAC,IMAC,IMAC,,IMAC
992719757160968194,,,,IRNE,IRNE,IRNE,,IRNE
990542572471967744,,,,IRNE,IRNE,IRNE,,IRNE
1014575454597058560,,,,IMAC,IMAC,IMAC,,IMAC
1044879589938532359,,,,IRNE,IRNE,IRNE,,IRNE
1003156298928676866,,,,IRNE,IRNE,IRNE,,IRNE
998739718090223616,,,,IRNE,IRNE,IRNE,,IRNE
1044624429542764545,,,,IRNE,IRNE,IRNE,,IRNE
1046479766726090760,,,,IRNE,IRNE,IRNE,,IRNE
994936217853624322,,,,IRNE,IRNE,IRNE,,IRNE
1005498069255892992,,,,IRNE,IRNE,IRNE,,IRNE
980426877507600385,,,,IRNE,IRNE,IRNE,,IRNE
1044602709217808384,,,,IRNE,IRNE,IRNE,,IRNE
978210108827107328,,,,IRNE,IRNE,IRNE,,IRNE
1040971752803905538,,,,IRNE,IRNE,IRNE,,IRNE
993710537501442049,,,,IRNE,IRNE,IRNE,,IRNE
992847134310502402,,,,IRNE,IRNE,IRNE,,IRNE
989841443857498112,,,,IRNE,IRNE,IRNE,,IRNE
1045761878683783173,,,,IMAC,IMAC,IMAC,,IMAC
1042148901963345920,,,,IRNE,IRNE,IRNE,,IRNE
989582644571705352,,,,IRNE,IRNE,IRNE,,IRNE
981909404491579398,,,,IRNE,IRNE,IRNE,,IRNE
1043869007676354561,,,,IRNE,IRNE,IRNE,,IRNE
1041408233263587328,,,,IRNE,IRNE,IMAC,,IRNE
1005451779574820864,,,,IRNE,IRNE,IRNE,,IRNE
1015265339939188738,,,,IRNE,IRNE,IRNE,,IRNE
983259477863526400,,,,IRNE,IRNE,IRNE,,IRNE
980105045751549955,,,,IMAC,IMAC,IMAC,,IMAC
981642609658679298,,,,IRNE,IRNE,IRNE,,IRNE
992041391487422464,,,,IRNE,IRNE,IRNE,,IRNE
1001936076624355330,,,,IRNE,IRNE,IRNE,,IRNE
1035180146913882112,,,,IRNE,IRNE,IRNE,,IRNE
1000513198716485632,,,,IMAC,IRNE,IMAC,,IMAC
1003376075018252288,,,,IRNE,IRNE,IRNE,,IRNE
1044609655719243776,,,,IRNE,IRNE,IRNE,,IRNE
1040678570610380800,,,,IRNE,IRNE,IRNE,,IRNE
1046338951995379712,,,,IRNE,IRNE,IRNE,,IRNE
1014149648142004224,,,,IMAC,IMAC,IMAC,,IMAC
1002659580743016448,,,,IRNE,IRNE,IRNE,,IRNE
1031343539932811264,,,,IRNE,IRNE,IRNE,,IRNE
1000810858136694789,,,,IRNE,IRNE,IRNE,,IRNE
1042122817754615808,,,,IRNE,IRNE,IRNE,,IRNE
988433114509737985,,,,IRNE,IRNE,IMFL,,IRNE
995572125179285504,,,,IRNE,IRNE,IRNE,,IRNE
998657180478902274,,,,IRNE,IRNE,IRNE,,IRNE
1045622831428579328,,,,IRNE,IRNE,IRNE,,IRNE
991413561401446402,,,,IRNE,IRNE,IRNE,,IRNE
998716927949312000,,,,IRNE,IRNE,IRNE,,IRNE
1045278999038103553,,,,IRNE,IRNE,IRNE,,IRNE
987804337459036160,,,,IRNE,IRNE,IRNE,,IRNE
1036318538921897985,,,,IRNE,IRNE,IMAC,,IRNE
988856910773391360,,,,IRNE,IRNE,IRNE,,IRNE
1014976717046378496,,,,IRNE,IRNE,IRNE,,IRNE
1036294638951391232,,,,IRNE,IRNE,IRNE,,IRNE
999404713119502336,,,,IRNE,IRNE,IRNE,,IRNE
999779630918881281,,,,IRNE,IRNE,IRNE,,IRNE
1044600261724065792,,,,IRNE,IRNE,IRNE,,IRNE
1005298791271026688,,,,IRNE,IRNE,IRNE,,IRNE
1046085313444171782,,,,IRNE,IRNE,IRNE,,IRNE
977891094062075906,,,,IRNE,IRNE,IRNE,,IRNE
987888347216580608,,,,IRNE,IRNE,IRNE,,IRNE
998265669329260546,,,,IRNE,IRNE,IRNE,,IRNE
998311881860317189,,,,IRNE,IRNE,IRNE,,IRNE
1042544748446273536,,,,IRNE,IRNE,IRNE,,IRNE
1045349883497127936,,,,IRNE,IRNE,IRNE,,IRNE
1013863294019481600,,,,IRNE,IRNE,IRNE,,IRNE
1044812225922441217,,,,IRNE,IRNE,IRNE,,IRNE
993578783063052289,,,,IRNE,IRNE,IRNE,,IRNE
990517752090759168,,,,IMAC,IMAC,IMAC,,IMAC
1014536594286694400,,,,IRNE,IRNE,IRNE,,IRNE
996136613611823107,,,,IMAC,IMAC,IMAC,,IMAC
1001616805201432576,,,,IRNE,IRNE,IRNE,,IRNE
1037061481148436483,,,,IRNE,IRNE,IRNE,,IRNE
1046519186149781504,,,,IRNE,IRNE,IRNE,,IRNE
979757170647584768,,,,IRNE,IRNE,IRNE,,IRNE
1041232142007721984,,,,IRNE,IRNE,IRNE,,IRNE
1037479474378493952,,,,IRNE,IRNE,IRNE,,IRNE
1046526574764466176,,,,IMAC,IMAC,IMAC,,IMAC
1036546983639560192,,,,IRNE,IRNE,IRNE,,IRNE
1041357009273147393,,,,IRNE,IRNE,IRNE,,IRNE
994299909976264704,,,,IRNE,IRNE,IRNE,,IRNE
1037244314135547904,,,,IRNE,IRNE,IRNE,,IRNE
1014062882449969152,,,,IRNE,IRNE,IRNE,,IRNE
1046419222161764352,,,,IRNE,IRNE,IRNE,,IRNE
989811193593450498,,,,IRNE,IRNE,IRNE,,IRNE
996043472657371136,,,,IRNE,IRNE,IRNE,,IRNE
992451926615785472,,,,IRNE,IRNE,IRNE,,IRNE
969264006300135426,,,,IMAC,IMAC,IMAC,,IMAC
1001932215352266753,,,,IRNE,IRNE,IRNE,,IRNE
1014170024548950022,,,,IRNE,IRNE,IRNE,,IRNE
1039544377662730242,,,,IMAC,IRNE,IMAC,,IMAC
993891176615903232,,,,IMAC,IRNE,IMAC,,IMAC
998689061022961664,,,,IMAC,IRNE,IMAC,,IMAC
1005927873205751811,,,,IRNE,IRNE,IRNE,,IRNE
1041237260946034688,,,,IRNE,IMAC,IMAC,,IMAC
993292970089738241,,,,IRNE,IRNE,IRNE,,IRNE
1036290451886796801,,,,IMAC,IRNE,IRNE,,IRNE
1046168101669212161,,,,IRNE,IRNE,IRNE,,IRNE
999033690968788992,,,,IMAC,IRNE,IRNE,,IRNE
1037396173173284864,,,,IRNE,IRNE,IRNE,,IRNE
1036361936202551296,,,,IRNE,IRNE,IRNE,,IRNE
1001851322189131776,,,,IRNE,IRNE,IRNE,,IRNE
1014184191314014215,,,,IRNE,IRNE,IRNE,,IRNE
993435719908642816,,,,IRNE,IRNE,IRNE,,IRNE
999143366263738368,,,,IRNE,IRNE,IRNE,,IRNE
999368137769447424,,,,IMAC,IMAC,IMAC,,IMAC
998292926928228352,,,,IMAC,IMAC,IMAC,,IMAC
1043896546130087938,,,,IRNE,IRNE,IRNE,,IRNE
1013846422213492738,,,,IRNE,IRNE,IRNE,,IRNE
1046461623060373504,,,,IRNE,IRNE,IRNE,,IRNE
1014218855709859840,,,,IRNE,IRNE,IRNE,,IRNE
1039211188893245440,,,,IRNE,IRNE,IRNE,,IRNE
970345578038218761,,,,IRNE,IRNE,IRNE,,IRNE
1046470575865188352,,,,IRNE,IRNE,IRNE,,IRNE
1013496458216202245,,,,IRNE,IRNE,IRNE,,IRNE
989656105965051904,,,,IRNE,IRNE,IRNE,,IRNE
1041426665690284035,,,,IRNE,IRNE,IRNE,,IRNE
990605057694552065,,,,IRNE,IRNE,IRNE,,IRNE
1042071663666454528,,,,IRNE,IRNE,IRNE,,IRNE
1005291260360437761,,,,IMAC,IMAC,IMAC,,IMAC
1014962106767208448,,,,IRNE,IRNE,IRNE,,IRNE
990378582567538688,,,,IRNE,IRNE,IRNE,,IRNE
992034413377671170,,,,IRNE,IRNE,IRNE,,IRNE
996122969914167296,,,,IMAC,IMAC,IMAC,,IMAC
988532543669653504,,,,IRNE,IRNE,IRNE,,IRNE
978318609528295424,,,,IMAC,IMAC,IMAC,,IMAC
990981769712283648,,,,IRNE,IRNE,IRNE,,IRNE
1035219472779489280,,,,IRNE,IRNE,IRNE,,IRNE
1046429844668600322,,,,IRNE,IRNE,IRNE,,IRNE
999135126171906048,,,,IRNE,IRNE,IRNE,,IRNE
1044674612733374464,,,,IRNE,IRNE,IRNE,,IRNE
1035603042220089344,,,,IRNE,IRNE,IRNE,,IRNE
990903093041737729,,,,IRNE,IRNE,IRNE,,IRNE
994200311618158594,,,,IRNE,IMAC,IRNE,,IRNE
981502580374286340,,,,IRNE,IRNE,IRNE,,IRNE
998135893033701376,,,,IRNE,IRNE,IRNE,,IRNE
1013510727297130499,,,,IRNE,IRNE,IRNE,,IRNE
1045752891892539397,,,,IRNE,IRNE,IRNE,,IRNE
1045278848491958272,,,,IRNE,IRNE,IRNE,,IRNE
1046468415513288704,,,,IRNE,IRNE,IRNE,,IRNE
998277509060972544,,,,IRNE,IRNE,IRNE,,IRNE
983483889011314688,,,,IRNE,IRNE,IRNE,,IRNE
990748606964666369,,,,IRNE,IRNE,IRNE,,IRNE
1038171006035214337,,,,IRNE,IRNE,IRNE,,IRNE
980035839563530240,,,,IRNE,IRNE,IRNE,,IRNE
993243810468679682,,,,IRNE,IRNE,IRNE,,IRNE
1041347698547482625,,,,IRNE,IRNE,IRNE,,IRNE
979832936538230784,,,,IRNE,IRNE,IRNE,,IRNE
1038751054215688192,,,,IRNE,IRNE,IRNE,,IRNE
1037437105436282880,,,,IRNE,IRNE,IRNE,,IRNE
998310057824735232,,,,IRNE,IRNE,IRNE,,IRNE
1046511821958656001,,,,IRNE,IRNE,IRNE,,IRNE
1044594824391905281,,,,IRNE,IRNE,IRNE,,IRNE
999818041889304577,,,,IRNE,IRNE,IRNE,,IRNE
1044655194984927232,,,,IRNE,IRNE,IRNE,,IRNE
983036704050343936,,,,IRNE,IRNE,IRNE,,IRNE
993427333708206086,,,,IRNE,IRNE,IRNE,,IRNE
1041322474154151936,,,,IRNE,IMAC,IMAC,,IMAC
1036607866747215873,,,,IRNE,IRNE,IRNE,,IRNE
1042051972759732225,,,,IRNE,IRNE,IRNE,,IRNE
997542572682858499,,,,IRNE,IRNE,IRNE,,IRNE
980096828317360128,,,,IMAC,IRNE,IMAC,,IMAC
1005942856773783552,,,,IRNE,IRNE,IRNE,,IRNE
1014544881560190982,,,,IRNE,IRNE,IRNE,,IRNE
990865995756638208,,,,IRNE,IRNE,IRNE,,IRNE
993938362963808256,,,,IMAC,IMAC,IMAC,,IMAC
1000474525572747265,,,,IMAC,IMAC,IMAC,,IMAC
1046096789592510464,,,,IRNE,IRNE,IRNE,,IRNE
979869085617016834,,,,IRNE,IRNE,IRNE,,IRNE
1043869816183017472,,,,IRNE,IRNE,IRNE,,IRNE
1037482885941551104,,,,IRNE,IRNE,IRNE,,IRNE
1044581994221326336,,,,IRNE,IRNE,IRNE,,IRNE
1038869131674701824,,,,IRNE,IRNE,IRNE,,IRNE
1001878406890483712,,,,IRNE,IRNE,IRNE,,IRNE
1041315699325644801,,,,IRNE,IRNE,IRNE,,IRNE
998301399921328128,,,,IMAC,IMAC,IMAC,,IMAC
997519687893356546,,,,IMAC,IMAC,IMAC,,IMAC
1035671955968548864,,,,IRNE,IRNE,IRNE,,IRNE
990654792774152192,,,,IRNE,IRNE,IRNE,,IRNE
1045779401697357825,,,,IRNE,IRNE,IRNE,,IRNE
1036697164116881408,,,,IRNE,IRNE,IRNE,,IRNE
1042414330724184064,,,,IRNE,IRNE,IRNE,,IRNE
1046150365496954886,,,,IRNE,IRNE,IRNE,,IRNE
981895053999296512,,,,IRNE,IRNE,IRNE,,IRNE
998652795820695553,,,,IRNE,IRNE,IRNE,,IRNE
1039236484472229888,,,,IRNE,IRNE,IRNE,,IRNE
1001685495737389056,,,,IRNE,IRNE,IRNE,,IRNE
1040658919159414784,,,,IRNE,IRNE,IRNE,,IRNE
1044606862929350656,,,,IRNE,IRNE,IRNE,,IRNE
1037033327415500802,,,,IRNE,IRNE,IRNE,,IRNE
998487660191780865,,,,IRNE,IRNE,IRNE,,IRNE
1035232756261904384,,,,IRNE,IRNE,IRNE,,IRNE
997604536427663360,,,,IRNE,IRNE,IRNE,,IRNE
1046420948377841664,,,,IRNE,IRNE,IRNE,,IRNE
998361901435424768,,,,IRNE,IRNE,IRNE,,IRNE
997949670637883392,,,,IRNE,IRNE,IRNE,,IRNE
1041329197468344321,,,,IRNE,IRNE,IRNE,,IRNE
1041003677719379969,,,,IRNE,IRNE,IRNE,,IRNE
1005898879383015425,,,,IRNE,IRNE,IRNE,,IRNE
981984170401521664,,,,IRNE,IRNE,IRNE,,IRNE
1042122926101876738,,,,IRNE,IRNE,IRNE,,IRNE
979852770156130304,,,,IRNE,IRNE,IRNE,,IRNE
1001502600750141443,,,,IRNE,IRNE,IRNE,,IRNE
980214171362095104,,,,IRNE,IRNE,IRNE,,IRNE
983126347450077184,,,,IRNE,IRNE,IRNE,,IRNE
1045709761260457984,,,,IRNE,IRNE,IRNE,,IRNE
1000467997688061953,,,,IRNE,IRNE,IRNE,,IRNE
1044947611323703296,,,,IRNE,IRNE,IRNE,,IRNE
999453608868569088,,,,IRNE,IRNE,IRNE,,IRNE
994625616031944705,,,,IRNE,IRNE,IRNE,,IRNE
1039214100172169216,,,,IRNE,IRNE,IRNE,,IRNE
993463680523210752,,,,IRNE,IRNE,IRNE,,IRNE
1005832225290637313,,,,IRNE,IRNE,IRNE,,IRNE
1046408050721128451,,,,IRNE,IRNE,IRNE,,IRNE
988506919303372800,,,,IRNE,IRNE,IRNE,,IRNE
980639341386059776,,,,IRNE,IRNE,IRNE,,IRNE
1044662355337129989,,,,IRNE,IRNE,IRNE,,IRNE
969176909178396672,,,,IRNE,IRNE,IRNE,,IRNE
998301811193737216,,,,IRNE,IRNE,IRNE,,IRNE
995646997792215040,,,,IMAC,IMAC,IMAC,,IMAC
999955254757199872,,,,IRNE,IRNE,IRNE,,IRNE
991431361532776448,,,,IRNE,IRNE,IRNE,,IRNE
979039603507286021,,,,IRNE,IRNE,IRNE,,IRNE
998718760906379265,,,,IRNE,IRNE,IRNE,,IRNE
1003105283151974400,,,,IRNE,IRNE,IRNE,,IRNE
1036652477196709890,,,,IRNE,IRNE,IRNE,,IRNE
1044655537898639360,,,,IRNE,IRNE,IRNE,,IRNE
1046399213486198787,,,,IRNE,IRNE,IRNE,,IRNE
1014183711405944832,,,,IRNE,IRNE,IRNE,,IRNE
990887816744882176,,,,IRNE,IRNE,IRNE,,IRNE
995745471548227585,,,,IRNE,IRNE,IRNE,,IRNE
1041231526472638464,,,,IMAC,IMAC,IMAC,,IMAC
1014960183074869250,,,,IRNE,IRNE,IRNE,,IRNE
988496179217526786,,,,IMAC,IRNE,IMAC,,IMAC
999366879763419136,,,,IMAC,IMAC,IMAC,,IMAC
1013516546465988608,,,,IRNE,IRNE,IRNE,,IRNE
981214676406194177,,,,IRNE,IRNE,IRNE,,IRNE
977811863315591168,,,,IMAC,IMAC,IMAC,,IMAC
1014573226540888065,,,,IRNE,IRNE,IRNE,,IRNE
1041396396266610693,,,,IRNE,IRNE,IRNE,,IRNE
1046105078128685058,,,,IRNE,IRNE,IRNE,,IRNE
970353003759853573,,,,IRNE,IRNE,IMAC,,IRNE
979362993648603137,,,,IRNE,IRNE,IRNE,,IRNE
1037339606281334786,,,,IMAC,IRNE,IRNE,,IRNE
1001501236649185281,,,,IRNE,IRNE,IRNE,,IRNE
998302057307222016,,,,IMAC,IMAC,IMAC,,IMAC
977909129154121734,,,,IMAC,IMAC,IMAC,,IMAC
1042536944222330880,,,,IRNE,IRNE,IRNE,,IRNE
997539494382489603,,,,IRNE,IRNE,IRNE,,IRNE
1014176916125908993,,,,IMAC,IMAC,IMAC,,IMAC
1013493873639903232,,,,IRNE,IRNE,IRNE,,IRNE
990209597968388096,,,,IRNE,IRNE,IRNE,,IRNE
988093086772457472,,,,IRNE,IRNE,IRNE,,IRNE
992466136972300288,,,,IMAC,IMAC,IMAC,,IMAC
980120393817182208,,,,IRNE,IRNE,IRNE,,IRNE
980426585210748933,,,,IMAC,IRNE,IRNE,,IRNE
1003215651375337473,,,,IMAC,IMAC,IMAC,,IMAC
1005912844326658049,,,,IRNE,IRNE,IRNE,,IRNE
990150401239461888,,,,IMAC,IMAC,IMAC,,IMAC
1042042376775262209,,,,IRNE,IRNE,IRNE,,IRNE
1041433094128119810,,,,IRNE,IRNE,IRNE,,IRNE
990200155377987585,,,,IRNE,IRNE,IRNE,,IRNE
1014182250622091264,,,,IMAC,IMAC,IMAC,,IMAC
1005997461800914944,,,,IRNE,IRNE,IRNE,,IRNE
1041431929189552129,,,,IRNE,IRNE,IRNE,,IRNE
1036563290128826368,,,,IRNE,IRNE,IRNE,,IRNE
998680125632851969,,,,IRNE,IRNE,IRNE,,IRNE
1045334600346685440,,,,IRNE,IRNE,IRNE,,IRNE
978206390425669632,,,,IRNE,IRNE,IRNE,,IRNE
1044886825037451266,,,,IRNE,IRNE,IRNE,,IRNE
970267685870284800,,,,IMAC,IMAC,IMAC,,IMAC
995580758508138498,,,,IRNE,IRNE,IRNE,,IRNE
977747924296794113,,,,IRNE,IRNE,IRNE,,IRNE
979506189003317251,,,,IRNE,IRNE,IRNE,,IRNE
1041239808184606720,,,,IMAC,IMAC,IMAC,,IMAC
997157352112558086,,,,IRNE,IRNE,IRNE,,IRNE
999843948087660544,,,,IMAC,IRNE,IMAC,,IMAC
1038845020697190400,,,,IRNE,IRNE,IRNE,,IRNE
980205072968749056,,,,IRNE,IRNE,IRNE,,IRNE
1036346464614723584,,,,IRNE,IRNE,IRNE,,IRNE
1043848926246457344,,,,IRNE,IRNE,IRNE,,IRNE
979791947358490625,,,,IMAC,IMAC,IMAC,,IMAC
993938534108221441,,,,IRNE,IRNE,IRNE,,IRNE
1041496631953313792,,,,IRNE,IRNE,IRNE,,IRNE
998301338827132933,,,,IMAC,IMAC,IMAC,,IMAC
995752368108134400,,,,IRNE,IRNE,IRNE,,IRNE
994269783221776387,,,,IRNE,IRNE,IRNE,,IRNE
1003111935238393860,,,,IRNE,IRNE,IRNE,,IRNE
978290479061131264,,,,IRNE,IRNE,IRNE,,IRNE
1005906634579894274,,,,IRNE,IRNE,IRNE,,IRNE
1046140187443679240,,,,IRNE,IRNE,IRNE,,IRNE
1001117412169797632,,,,IRNE,IRNE,IRNE,,IRNE
980648345214574593,,,,IRNE,IRNE,IRNE,,IRNE
994327150189834245,,,,IRNE,IRNE,IRNE,,IRNE
981879595929690112,,,,IRNE,IRNE,IRNE,,IRNE
994765717844176901,,,,IRNE,IRNE,IRNE,,IRNE
1001435255818063872,,,,IRNE,IRNE,IRNE,,IRNE
1046416601963204609,,,,IRNE,IRNE,IRNE,,IRNE
992170949041704960,,,,IRNE,IRNE,IRNE,,IRNE
1005900806703415296,,,,IRNE,IRNE,IRNE,,IRNE
