,,,,Labels After Replacement ,,,,
989595160077111296,,,,IMDS,IMDS,IMDS,,IMDS
994175478096424960,,,,IMDS,IMDS,IMDS,,IMDS
988515920296411141,,,,IMDS,IMDS,IMDS,,IMDS
995378774840573953,,,,IMDS,IRNE,IRNE,,IRNE
979619475766030336,,,,IMDS,IRNE,IRNE,,IRNE
990113352163774464,,,,IMDS,IMDS,IMDS,,IMDS
1045362737986048001,,,,IMDS,IMDS,IMDS,,IMDS
1038775470597263361,,,,IRNE,IRNE,IRNE,,IRNE
988074231803105284,,,,IMDS,IRNE,IMDS,,IMDS
979731682700996608,,,,IMDS,IMDS,IMDS,,IMDS
988041272110796801,,,,IMDS,IRNE,IMDS,,IMDS
1033749238478503937,,,,IRNE,IRNE,IRNE,,IRNE
991727800695640064,,,,IMDS,IMDS,IMDS,,IMDS
989582809999257601,,,,IMDS,IMDS,IRNE,,IMDS
979737525219717123,,,,IMDS,IMDS,IMDS,,IMDS
981251942574886912,,,,IMFL,IRNE,IRNE,,IRNE
984097147346923520,,,,IRNE,IRNE,IRNE,,IRNE
1031234756837625856,,,,IMDS,IMDS,IMDS,,IMDS
988054251883716608,,,,IMDS,IMDS,IMDS,,IMDS
1022484239038775296,,,,IMDS,IRNE,IRNE,,IRNE
970329602852900865,,,,IMDS,IMDS,IRNE,,IMDS
974658271868047366,,,,IMDS,IMDS,IMDS,,IMDS
992411437715816448,,,,IMDS,IMDS,IMDS,,IMDS
1045681520923615232,,,,IMDS,IMDS,IMDS,,IMDS
989090029917102081,,,,IMDS,IMDS,IMDS,,IMDS
1022976480001904646,,,,IMDS,IMDS,IMDS,,IMDS
981224815611793408,,,,IMDS,IMDS,IMDS,,IMDS
988389362936184832,,,,IMDS,IMDS,IMDS,,IMDS
979256722295541761,,,,IRNE,IRNE,IRNE,,IRNE
988057539408486400,,,,IMDS,IMDS,IMDS,,IMDS
1037396132262039553,,,,IMDS,IMDS,IMDS,,IMDS
988130543945637889,,,,IMDS,IRNE,IMDS,,IMDS
989584022018945025,,,,IMDS,IMDS,IMDS,,IMDS
989524599380627456,,,,IMDS,IMDS,IMDS,,IMDS
979760826973343745,,,,IMDS,IMDS,IMDS,,IMDS
988136177462054913,,,,IMDS,IMDS,IMDS,,IMDS
989586059838328832,,,,IMDS,IRNE,IRNE,,IRNE
974646123192373248,,,,IMDS,IMDS,IRNE,,IMDS
995413584619429891,,,,IMDS,IMDS,IMDS,,IMDS
1023945892267798530,,,,IMDS,IRNE,IRNE,,IRNE
980526782574153733,,,,IRNE,IRNE,IRNE,,IRNE
993979369457618950,,,,IMDS,IRNE,IRNE,,IRNE
1038447347062239232,,,,IMDS,IMDS,IMDS,,IMDS
994261935460945921,,,,IMDS,IMDS,IRNE,,IMDS
980509282750877696,,,,IMDS,IMDS,IMDS,,IMDS
980212404712890369,,,,IMDS,IRNE,IMDS,,IMDS
989533322299797506,,,,IMDS,IMDS,IMDS,,IMDS
1037422444443774977,,,,IRNE,IRNE,IRNE,,IRNE
988072898895151104,,,,IMDS,IMDS,IMDS,,IMDS
1037372258715676672,,,,IMDS,IRNE,IMDS,,IMDS
989582649973977090,,,,IMDS,IMDS,IMDS,,IMDS
989568251968540672,,,,IMDS,IMDS,IMDS,,IMDS
995610981454811137,,,,IMDS,IMDS,IMDS,,IMDS
989549672476835840,,,,IMDS,IMDS,IMDS,,IMDS
979743051387203584,,,,IMDS,IMDS,IMDS,,IMDS
989818121799204864,,,,IMDS,IMDS,IMDS,,IMDS
1031221597158424577,,,,IRNE,IRNE,IMDS,,IRNE
988168828403240961,,,,IMDS,IMDS,IRNE,,IMDS
1037435001007235073,,,,IMDS,IMDS,IMDS,,IMDS
1033734344899272704,,,,IRNE,IMDS,IRNE,,IRNE
981533777326493696,,,,IMDS,IMDS,IMDS,,IMDS
981608442979930112,,,,IRNE,IMFL,IRNE,,IRNE
979763995807813634,,,,IMDS,IMDS,IMDS,,IMDS
987799655915446274,,,,IMDS,IRNE,IMDS,,IMDS
998595839525359619,,,,IMDS,IMDS,IMDS,,IMDS
995284848536424455,,,,IMDS,IMDS,IMDS,,IMDS
989834267755720704,,,,IMFL,IRNE,IRNE,,IRNE
998903610246393857,,,,IMDS,IMDS,IMDS,,IMDS
981533690785353728,,,,IMDS,IMDS,IMDS,,IMDS
999806526809354245,,,,IRNE,IRNE,IMDS,,IRNE
1001271134669680640,,,,IRNE,IRNE,IRNE,,IRNE
994376206538739712,,,,IMDS,IRNE,IRNE,,IRNE
994563266490839043,,,,IMDS,IMDS,IMDS,,IMDS
989629661058621449,,,,IMDS,IMDS,IRNE,,IMDS
981627729304047616,,,,IMDS,IMDS,IMDS,,IMDS
979728441376374784,,,,IMDS,IRNE,IRNE,,IRNE
989559243643727872,,,,IRNE,IRNE,IRNE,,IRNE
988767081188548608,,,,IRNE,IRNE,IRNE,,IRNE
979723040601903104,,,,IMDS,IMDS,IMDS,,IMDS
988392300672937984,,,,IRNE,IMDS,IMDS,,IMDS
980132434888024064,,,,IMDS,IRNE,IMDS,,IMDS
980083469450727424,,,,IMDS,IRNE,IMDS,,IMDS
987906531705475073,,,,IMDS,IRNE,IRNE,,IRNE
979815700754763776,,,,IMDS,IMDS,IMDS,,IMDS
980488914413768704,,,,IMDS,IMDS,IMDS,,IMDS
983748370064924673,,,,IMFL,IRNE,IRNE,,IRNE
981572257842712577,,,,IMDS,IMDS,IMDS,,IMDS
980147290701729798,,,,IMDS,IMDS,IMDS,,IMDS
1014878054324277250,,,,IMDS,IMDS,IMDS,,IMDS
1022587481047359488,,,,IMDS,IMDS,IMDS,,IMDS
995205960770695168,,,,IMDS,IMDS,IMDS,,IMDS
1022894209626513408,,,,IRNE,IRNE,IMDS,,IRNE
980035847230664706,,,,IMDS,IMDS,IMDS,,IMDS
984655963327213570,,,,IMDS,IMDS,IMDS,,IMDS
1037457459210805248,,,,IMDS,IMDS,IMDS,,IMDS
994669385309618182,,,,IRNE,IRNE,IRNE,,IRNE
979735172944990209,,,,IMDS,IRNE,IRNE,,IRNE
988901396438274053,,,,IRNE,IRNE,IRNE,,IRNE
979812196011175936,,,,IMDS,IMDS,IMDS,,IMDS
981833366503919617,,,,IRNE,IRNE,IRNE,,IRNE
988435025355051010,,,,IMDS,IMDS,IMDS,,IMDS
981567668288442369,,,,IMDS,IRNE,IRNE,,IRNE
980479307708620800,,,,IMDS,IMDS,IMDS,,IMDS
1037438384967479308,,,,IMDS,IMDS,IMDS,,IMDS
979742389626658816,,,,IMDS,IMDS,IMDS,,IMDS
981220127722131456,,,,IMDS,IMDS,IMDS,,IMDS
994661938146807808,,,,IMDS,IMDS,IMDS,,IMDS
989566153008787456,,,,IMDS,IMDS,IMDS,,IMDS
993990703201116160,,,,IRNE,IMDS,IRNE,,IRNE
994232800738988038,,,,IMDS,IRNE,IRNE,,IRNE
987861022026412032,,,,IMDS,IRNE,IMDS,,IMDS
980112898176536576,,,,IMDS,IRNE,IMDS,,IMDS
989059749852450818,,,,IMDS,IMDS,IMDS,,IMDS
984442045153464321,,,,IRNE,IRNE,IRNE,,IRNE
988071012876079105,,,,IMDS,IRNE,IMDS,,IMDS
980081293726797824,,,,IMDS,IRNE,IMDS,,IMDS
995095295770943488,,,,IRNE,IRNE,IRNE,,IRNE
988069576922550272,,,,IMDS,IMDS,IMDS,,IMDS
999810457467801600,,,,IMDS,IRNE,IRNE,,IRNE
1037458627165122560,,,,IMDS,IMDS,IRNE,,IMDS
1037394706488090624,,,,IMDS,IMDS,IMDS,,IMDS
988451063765372928,,,,IMDS,IMDS,IMDS,,IMDS
1022489194210492422,,,,IMDS,IMDS,IMDS,,IMDS
983036283680370688,,,,IMDS,IMDS,IMDS,,IMDS
988168740457066497,,,,IMDS,IMDS,IRNE,,IMDS
973523432368373760,,,,IRNE,IRNE,IRNE,,IRNE
973799670404263938,,,,IMDS,IMDS,IMDS,,IMDS
974747419140349954,,,,IRNE,IRNE,IRNE,,IRNE
974751659866951680,,,,IMDS,IMDS,IMDS,,IMDS
974884941627617280,,,,IMDS,IMDS,IMDS,,IMDS
977833979553427456,,,,IMDS,IMDS,IMDS,,IMDS
977971075593228289,,,,IMDS,IMDS,IMDS,,IMDS
978024157983264773,,,,IRNE,IRNE,IRNE,,IRNE
978045409758269441,,,,IRNE,IRNE,IRNE,,IRNE
979330934230192129,,,,IRNE,IRNE,IRNE,,IRNE
979351784618708992,,,,IRNE,IRNE,IRNE,,IRNE
979383883094519808,,,,IMDS,IRNE,IMDS,,IMDS
979385124411379712,,,,IRNE,IRNE,IRNE,,IRNE
979438756443967488,,,,IMDS,IMDS,IMDS,,IMDS
979602292096761856,,,,IMDS,IMDS,IMDS,,IMDS
979692188618711040,,,,IMDS,IMDS,IMDS,,IMDS
979710407303720961,,,,IMDS,IMDS,IMDS,,IMDS
979711383515357184,,,,IMDS,IMDS,IMDS,,IMDS
979712102029029377,,,,IRNE,IRNE,IRNE,,IRNE
979713825762103296,,,,IMDS,IMDS,IMDS,,IMDS
979715937719988225,,,,IMDS,IMDS,IMDS,,IMDS
979717735277060098,,,,IMDS,IMDS,IMDS,,IMDS
979717737479114752,,,,IMDS,IMDS,IMDS,,IMDS
979719269968728064,,,,IMDS,IMDS,IMDS,,IMDS
979720192820473868,,,,IMDS,IMDS,IMDS,,IMDS
979721808894222336,,,,IMDS,IMDS,IMDS,,IMDS
979724448126373889,,,,IMDS,IMDS,IMDS,,IMDS
979728745773879296,,,,IMDS,IMDS,IMDS,,IMDS
979733001029541889,,,,IMDS,IMDS,IMDS,,IMDS
979734101908492288,,,,IMDS,IMDS,IMDS,,IMDS
979736714586525696,,,,IMDS,IMDS,IMDS,,IMDS
979738562265575424,,,,IMDS,IMDS,IMDS,,IMDS
979744479589666817,,,,IMDS,IMDS,IMDS,,IMDS
979750866868736000,,,,IMDS,IMDS,IMDS,,IMDS
979756457544400896,,,,IMDS,IMDS,IMDS,,IMDS
979762850515312641,,,,IMDS,IMDS,IMDS,,IMDS
979768839469756417,,,,IRNE,IRNE,IRNE,,IRNE
979774489612472321,,,,IMDS,IMDS,IMDS,,IMDS
979810467152629760,,,,IRNE,IRNE,IRNE,,IRNE
979839039560933376,,,,IRNE,IRNE,IRNE,,IRNE
979855614791823360,,,,IMDS,IMDS,IMDS,,IMDS
980149631828070400,,,,IRNE,IRNE,IRNE,,IRNE
980157546865537024,,,,IRNE,IRNE,IRNE,,IRNE
980202208561156096,,,,IRNE,IRNE,IRNE,,IRNE
980392395396304897,,,,IRNE,IRNE,IRNE,,IRNE
980478957089894402,,,,IRNE,IRNE,IRNE,,IRNE
980769443893694464,,,,IRNE,IRNE,IRNE,,IRNE
980815194145292288,,,,IRNE,IRNE,IRNE,,IRNE
980834036640776192,,,,IMDS,IMDS,IMDS,,IMDS
981154994375282688,,,,IMDS,IMDS,IMDS,,IMDS
981226430355984384,,,,IRNE,IRNE,IRNE,,IRNE
981433621511892994,,,,IRNE,IRNE,IRNE,,IRNE
981452789212643329,,,,IRNE,IRNE,IRNE,,IRNE
981500550977114112,,,,IMDS,IRNE,IMDS,,IMDS
981513164868214785,,,,IMDS,IMDS,IMDS,,IMDS
981526970205921280,,,,IMDS,IMDS,IMDS,,IMDS
981551699994300416,,,,IMDS,IMDS,IMDS,,IMDS
981557712109568000,,,,IMDS,IMDS,IMDS,,IMDS
981558432728788992,,,,IMDS,IMDS,IMDS,,IMDS
981560112866209792,,,,IMDS,IMDS,IMDS,,IMDS
981562353341947905,,,,IMDS,IMDS,IMDS,,IMDS
981567131744600065,,,,IMDS,IMDS,IMDS,,IMDS
981568601219125250,,,,IMDS,IMDS,IMDS,,IMDS
981624238745452550,,,,IMDS,IMDS,IMDS,,IMDS
981630396319305731,,,,IMDS,IMDS,IMDS,,IMDS
981958229478576128,,,,IMDS,IMDS,IMDS,,IMDS
981991594449670145,,,,IMDS,IMDS,IMDS,,IMDS
983176849953034242,,,,IRNE,IRNE,IRNE,,IRNE
983257484499570689,,,,IRNE,IRNE,IRNE,,IRNE
983428481764687873,,,,IMDS,IMDS,IMDS,,IMDS
983709178207272960,,,,IMDS,IMDS,IMDS,,IMDS
983745147547635712,,,,IRNE,IRNE,IRNE,,IRNE
983868134775050241,,,,IMDS,IMDS,IMDS,,IMDS
984117967091916801,,,,IRNE,IRNE,IRNE,,IRNE
984280699359367169,,,,IRNE,IRNE,IRNE,,IRNE
984782254500171776,,,,IMDS,IMDS,IMDS,,IMDS
984812187633045504,,,,IRNE,IRNE,IRNE,,IRNE
984887168261869568,,,,IMDS,IMDS,IMDS,,IMDS
984897535079866369,,,,IMDS,IMDS,IMDS,,IMDS
984902063413977095,,,,IMDS,IMDS,IMDS,,IMDS
987760675245252609,,,,IMDS,IMDS,IMDS,,IMDS
987761376448909313,,,,IMDS,IMDS,IMDS,,IMDS
987764419668205568,,,,IRNE,IRNE,IRNE,,IRNE
987794192696053761,,,,IMDS,IMDS,IMDS,,IMDS
987939836043644929,,,,IMDS,IMDS,IMDS,,IMDS
987982718653927424,,,,IMDS,IMDS,IMDS,,IMDS
988017617897213952,,,,IMDS,IMDS,IMDS,,IMDS
988020914683105283,,,,IRNE,IRNE,IRNE,,IRNE
988054743686762497,,,,IRNE,IRNE,IRNE,,IRNE
988071190806712320,,,,IMDS,IMDS,IMDS,,IMDS
988095127091646465,,,,IMDS,IMDS,IMDS,,IMDS
988127460926611456,,,,IMDS,IMDS,IMDS,,IMDS
988148758880964610,,,,IRNE,IRNE,IRNE,,IRNE
988152216023457794,,,,IMDS,IMDS,IMDS,,IMDS
988388889558732800,,,,IMDS,IMDS,IMDS,,IMDS
988394180929118209,,,,IMDS,IMDS,IMDS,,IMDS
988424708524773378,,,,IMDS,IMDS,IMDS,,IMDS
988753175158120448,,,,IMDS,IMDS,IMDS,,IMDS
988810333128134662,,,,IMDS,IRNE,IMDS,,IMDS
988811120021528576,,,,IMDS,IMDS,IMDS,,IMDS
989111739655606272,,,,IRNE,IRNE,IMDS,,IRNE
989120070575108096,,,,IMDS,IMDS,IMDS,,IMDS
989529286951428096,,,,IMDS,IRNE,IRNE,,IRNE
989529551482089473,,,,IMDS,IMDS,IMDS,,IMDS
989530116198891521,,,,IMDS,IMDS,IMDS,,IMDS
989530267604930565,,,,IMDS,IMDS,IMDS,,IMDS
989532282833825794,,,,IMDS,IMDS,IMDS,,IMDS
989533236597547008,,,,IMDS,IMDS,IRNE,,IMDS
989552558510395392,,,,IMDS,IMDS,IMDS,,IMDS
989556729020022790,,,,IMDS,IMDS,IMDS,,IMDS
989568169785331712,,,,IMDS,IMDS,IMDS,,IMDS
989575614171566080,,,,IMDS,IMDS,IMDS,,IMDS
989577064662622209,,,,IRNE,IRNE,IRNE,,IRNE
989585456722477056,,,,IRNE,IRNE,IRNE,,IRNE
989629733800378368,,,,IRNE,IRNE,IRNE,,IRNE
989702105802903553,,,,IRNE,IRNE,IRNE,,IRNE
989840435697913857,,,,IRNE,IRNE,IRNE,,IRNE
989913615087042560,,,,IRNE,IRNE,IRNE,,IRNE
989940022949302272,,,,IRNE,IRNE,IRNE,,IRNE
990241400456335360,,,,IRNE,IRNE,IMFL,,IRNE
990496033523273728,,,,IRNE,IRNE,IRNE,,IRNE
991128723385659392,,,,IRNE,IRNE,IRNE,,IRNE
991295523742208000,,,,IMDS,IMDS,IMDS,,IMDS
991414632580571136,,,,IMDS,IRNE,IMDS,,IMDS
991747029113204742,,,,IMDS,IMDS,IMDS,,IMDS
991747523860680704,,,,IMDS,IMDS,IMDS,,IMDS
991748258589544453,,,,IMDS,IRNE,IMDS,,IMDS
991748487049043968,,,,IMDS,IMDS,IMDS,,IMDS
991767557265870848,,,,IRNE,IRNE,IRNE,,IRNE
991785028760883200,,,,IRNE,IRNE,IRNE,,IRNE
991842236722626560,,,,IRNE,IRNE,IRNE,,IRNE
992021470359547904,,,,IMDS,IMDS,IMDS,,IMDS
992104246836453376,,,,IRNE,IRNE,IRNE,,IRNE
992499963321085952,,,,IRNE,IRNE,IRNE,,IRNE
992662128174739456,,,,IRNE,IRNE,IRNE,,IRNE
992740191059283968,,,,IRNE,IRNE,IRNE,,IRNE
992886001059102720,,,,IRNE,IRNE,IRNE,,IRNE
993349212875128832,,,,IMDS,IMDS,IMDS,,IMDS
993414319982379008,,,,IRNE,IRNE,IRNE,,IRNE
993431382172094464,,,,IMDS,IMDS,IMDS,,IMDS
993434851503157250,,,,IMDS,IMDS,IRNE,,IMDS
993539822043238402,,,,IRNE,IRNE,IRNE,,IRNE
993767144633651200,,,,IMDS,IMDS,IMDS,,IMDS
993872338079936523,,,,IMDS,IMDS,IMDS,,IMDS
994162937219698690,,,,IRNE,IRNE,IRNE,,IRNE
994194177838735360,,,,IRNE,IRNE,IRNE,,IRNE
994237860818706436,,,,IRNE,IRNE,IRNE,,IRNE
994547852360802304,,,,IRNE,IRNE,IRNE,,IRNE
994577307871391744,,,,IRNE,IRNE,IRNE,,IRNE
994636628059742209,,,,IRNE,IRNE,IRNE,,IRNE
994641909497909248,,,,IRNE,IRNE,IRNE,,IRNE
994667985930539009,,,,IRNE,IRNE,IRNE,,IRNE
994689949441183744,,,,IMDS,IMDS,IRNE,,IMDS
994898295511281664,,,,IMDS,IMDS,IMDS,,IMDS
994900978267820034,,,,IMDS,IMDS,IMDS,,IMDS
994914404012568576,,,,IMDS,IMDS,IMDS,,IMDS
994928307589218304,,,,IMDS,IMDS,IMDS,,IMDS
994958330924797952,,,,IMDS,IMDS,IMDS,,IMDS
994974230407188480,,,,IMDS,IMDS,IMDS,,IMDS
994990754949943296,,,,IRNE,IRNE,IRNE,,IRNE
995161949397815298,,,,IRNE,IRNE,IRNE,,IRNE
995197040832507906,,,,IMDS,IMDS,IMDS,,IMDS
995325760939454464,,,,IMDS,IMDS,IMDS,,IMDS
995330673471868929,,,,IRNE,IMDS,IRNE,,IRNE
995402986611503109,,,,IMDS,IMDS,IMDS,,IMDS
995444491254403072,,,,IMDS,IMDS,IMDS,,IMDS
995549013297463297,,,,IMDS,IMDS,IMDS,,IMDS
995549143274803200,,,,IMDS,IMDS,IMDS,,IMDS
995560357052796928,,,,IMDS,IMDS,IMDS,,IMDS
995560358877245440,,,,IMDS,IMDS,IMDS,,IMDS
995662946834493445,,,,IMDS,IMDS,IMDS,,IMDS
995670328465440768,,,,IMDS,IMDS,IMDS,,IMDS
997193154494435328,,,,IRNE,IRNE,IRNE,,IRNE
997592362665857024,,,,IMDS,IMDS,IMDS,,IMDS
997597366655115265,,,,IRNE,IRNE,IRNE,,IRNE
997609551242313729,,,,IRNE,IRNE,IRNE,,IRNE
997847534314885120,,,,IRNE,IRNE,IRNE,,IRNE
998583382232719361,,,,IRNE,IRNE,IRNE,,IRNE
998591464593678336,,,,IMDS,IMDS,IMDS,,IMDS
998592085048594433,,,,IMDS,IMDS,IMDS,,IMDS
998594962081112064,,,,IMDS,IMDS,IMDS,,IMDS
998622760762007552,,,,IMDS,IMDS,IMDS,,IMDS
998629420796645376,,,,IMDS,IMDS,IMDS,,IMDS
998647883267280896,,,,IMDS,IMDS,IMDS,,IMDS
998711138501185536,,,,IRNE,IRNE,IRNE,,IRNE
988495466349432832,,,,IMAC,IMAC,IMAC,,IMAC
1023596300829450242,,,,IRNE,IMDS,IMFL,,EXCLUDE
981570066755063808,,,,IMFL,IMFL,IMFL,,IMFL
989590846562553858,,,,IMFL,IMFL,IMFL,,IMFL
998635770066948098,,,,IMFL,IRNE,IMFL,,IMFL
989164769423843328,,,,IMFL,IMDS,IMFL,,IMFL
