,,,Annotator 1,,,Annotator 2,,,Annotator 3,,,Annotator Labels ,,,,Labels Replacement ,,,,
993270032347140096,,,IM,DS,,IR,NE,,IR,NE,,IMDS,IRNE,IRNE,,IMDS,IRNE,IRNE,,IRNE
993951483245793282,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
993416295822577664,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
1022879567437066240,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
997859225215864833,,,IM,DS,,IM,DS,,IR,NE,,IMDS,IMDS,IRNE,,IMDS,IMDS,IRNE,,IMDS
981622593173295104,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988388546712043522,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979751079289245696,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994966949997240321,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988418597579042816,,,IM,DS,,IM,DS,,IR,NE,,IMDS,IMDS,IRNE,,IMDS,IMDS,IRNE,,IMDS
993969682481852421,,,IR,NE,,IR,NE,,IM,FL,,IRNE,IRNE,IMFL,,IRNE,IRNE,IMFL,,IRNE
988138539228549122,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980452685609611264,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980207135215808513,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989533063247024129,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981563898208899073,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
978008056377368576,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
979744368973242368,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1001231210159501313,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
988044885013008385,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980193307249790976,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
995322416300806144,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
989569497483890689,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
995104199871553536,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
994975110925901824,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989580204791291904,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989571870956707841,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1037409459964928001,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993421667232813056,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989641095117197313,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988389678507274242,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981655975026397185,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1037649237511688192,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
988863610989502464,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
970364949695406080,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979738841065062403,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037412564156735488,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994955557890150400,,,IM,DS,,IR,NE,,IR,NE,,IMDS,IRNE,IRNE,,IMDS,IRNE,IRNE,,IRNE
991441837964525569,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1014935130664783878,,,IM,DS,,IR,NE,,IR,NE,,IMDS,IRNE,IRNE,,IMDS,IRNE,IRNE,,IRNE
979779609725108227,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979737863582601221,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
979795671988473858,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
993965907608244225,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980141883853852672,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
998593173785137163,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995540504245829632,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
987858741130420226,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
980080641520865281,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981568891922145280,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
979797613305384961,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988391001910841345,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
988138987318665216,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037220030419587072,,,IM,DS,,IM,DS,,IR,NE,,IMDS,IMDS,IRNE,,IMDS,IMDS,IRNE,,IMDS
979789053406187520,,,IR,NE,,IR,NE,,IM,DS,,IRNE,IRNE,IMDS,,IRNE,IRNE,IMDS,,IRNE
989581372179263488,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
995177354795372544,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994278907498164224,,,IR,NE,,IM,DS,,IM,DS,,IRNE,IMDS,IMDS,,IRNE,IMDS,IMDS,,IMDS
1022874917417758725,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979797307561529346,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989533245191712768,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980135638036041728,,,IR,NE,,IM,DS,,IR,NE,,IRNE,IMDS,IRNE,,IRNE,IMDS,IRNE,,IRNE
979787575358578690,,,IM,DS,,IR,NE,,IR,NE,,IMDS,IRNE,IRNE,,IMDS,IRNE,IRNE,,IRNE
994904362190241793,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
995310276370157568,,,IM,DS,,IM,DS,,IR,NE,,IMDS,IMDS,IRNE,,IMDS,IMDS,IRNE,,IMDS
979739550657536001,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989600200242188289,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981271265007857664,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989607132046733314,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979319445398147072,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
980438746326855681,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981635995878686721,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980485298856525825,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
1037413192048287744,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980124420051296256,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
995550790872903680,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
989764609081987072,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
981567772558798848,,,IR,NE,,IR,NE,,IM,DS,,IRNE,IRNE,IMDS,,IRNE,IRNE,IMDS,,IRNE
994141559040995328,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
988388201210499077,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979750857402134528,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
978007478079315968,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
988008417326436352,,,IM,DS,,HI,DS,,IM,DS,,IMDS,HIDS,IMDS,,IMDS,IRNE,IMDS,,IMDS
981572936682430464,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994190727369326592,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989533438331015168,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994168417887375360,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
979336182277472257,,,IM,DS,,IM,DS,,IR,NE,,IMDS,IMDS,IRNE,,IMDS,IMDS,IRNE,,IMDS
980149028133507073,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979804096965369857,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989525052336025601,,,WA,DS,,WA,DS,,IM,DS,,WADS,WADS,IMDS,,IRNE,IRNE,IMDS,,IRNE
980114962390638592,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995158343764316160,,,IR,NE,,IM,FL,,IR,NE,,IRNE,IMFL,IRNE,,IRNE,IMFL,IRNE,,IRNE
1022600430390587393,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1031219501818359808,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993420865516777472,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1023930629296193537,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981637899363016706,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980587920028504065,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
988178571574304769,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1031217477630545920,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979779370737963008,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981562048529272834,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981578690097303553,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
988096784927985671,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
998654380659347456,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994660988027891713,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
979828644070772736,,,IM,DS,,IM,DS,,IR,NE,,IMDS,IMDS,IRNE,,IMDS,IMDS,IRNE,,IMDS
981631346475962368,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989578097656762369,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994407188448849920,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
987860004047859712,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
984117215330004992,,,IM,DS,,IR,NE,,IR,NE,,IMDS,IRNE,IRNE,,IMDS,IRNE,IRNE,,IRNE
979743026749890560,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
995102704069500931,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
994256817457975296,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1023955145565106176,,,IR,NE,,IM,DS,,IR,NE,,IRNE,IMDS,IRNE,,IRNE,IMDS,IRNE,,IRNE
1000561667795816448,,,WA,DS,,WA,DS,,IM,DS,,WADS,WADS,IMDS,,IRNE,IRNE,IMDS,,IRNE
989085184665554946,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1039230762535534593,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1031224679418273792,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995332328712036352,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994199501106765825,,,IM,DS,,WA,DS,,WA,DS,,IMDS,WADS,WADS,,IMDS,IRNE,IRNE,,IRNE
1031219342455828480,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
987941858587369472,,,IR,NE,,IR,NE,,IM,DS,,IRNE,IRNE,IMDS,,IRNE,IRNE,IMDS,,IRNE
988401269927751680,,,IR,NE,,IM,DS,,IM,DS,,IRNE,IMDS,IMDS,,IRNE,IMDS,IMDS,,IMDS
1038841291684110339,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
994141993856126976,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
993392178868183041,,,IR,NE,,IM,DS,,IR,NE,,IRNE,IMDS,IRNE,,IRNE,IMDS,IRNE,,IRNE
988175901564329990,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037808083618148357,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988504657914925056,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
980130487309160448,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989568535184773120,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
998583586671464448,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980176084317691904,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1037436051768451072,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995494726890672131,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
988398067752763392,,,IR,NE,,IM,DS,,IM,DS,,IRNE,IMDS,IMDS,,IRNE,IMDS,IMDS,,IMDS
995466419918819328,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981219177502511105,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989556185887068160,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
979799217462968320,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989530722485587971,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980206857368358912,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981554657096077312,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1035603998462623745,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
994217582940114945,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
980057591463186432,,,HI,DS,,IR,NE,,IM,DS,,HIDS,IRNE,IMDS,,IRNE,IRNE,IMDS,,IRNE
1023952645957066752,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981623741422718976,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979757622298587136,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
979772283119075329,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
994951763622088706,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989555594754494466,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
990652110076293120,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
994148244598018049,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989564746860023808,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981536465741021184,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988126390234083328,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981632680017186819,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
980444113375059968,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989550609522221056,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
991646578778701824,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1022975358767968256,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
995303483950628865,,,IM,DS,,WA,DS,,WA,DS,,IMDS,WADS,WADS,,IMDS,IRNE,IRNE,,IRNE
988537467451138048,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989531272014974976,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988061789433810945,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995367677832069120,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
989636325224706048,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988519723980779521,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1037437486874554368,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980482687814205440,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979578053205602305,,,IR,NE,,IM,DS,,IR,NE,,IRNE,IMDS,IRNE,,IRNE,IMDS,IRNE,,IRNE
981635460874358784,,,IR,NE,,IM,DS,,IR,NE,,IRNE,IMDS,IRNE,,IRNE,IMDS,IRNE,,IRNE
979748688582103040,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
980073551637164032,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994731269907992577,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
994204447390781440,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988157646581764098,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1031229465211412482,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979763697672425475,,,IR,NE,,IM,DS,,IM,DS,,IRNE,IMDS,IMDS,,IRNE,IMDS,IMDS,,IMDS
989801937473343494,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1023936634495148032,,,IR,NE,,IM,DS,,IR,NE,,IRNE,IMDS,IRNE,,IRNE,IMDS,IRNE,,IRNE
981226929272565761,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981560522498813953,,,IR,NE,,IM,DS,,IM,DS,,IRNE,IMDS,IMDS,,IRNE,IMDS,IMDS,,IMDS
995368571399233539,,,IM,DS,,WA,DS,,WA,DS,,IMDS,WADS,WADS,,IMDS,IRNE,IRNE,,IRNE
980484147633442817,,,IM,DS,,HI,DS,,IM,DS,,IMDS,HIDS,IMDS,,IMDS,IRNE,IMDS,,IMDS
984538128294862848,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
989529813089226753,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981561975527403521,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981553189978812416,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
989582723688910848,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981894402686799872,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993396491464200192,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979779157981892608,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995102220839477250,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
980581433797423104,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
994198688892444672,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
979747306705735680,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
980513411485392898,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989114062117261312,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
980891247937294336,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
994140250279759873,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037388296706555908,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1031241329572020224,,,IM,DS,,IM,DS,,IM,FL,,IMDS,IMDS,IMFL,,IMDS,IMDS,IMFL,,IMDS
989059241054007296,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
