,,,Annotator 1,,,Annotator 2,,,Annotator 3,,, Annotator Labels,,,,Labels Replacement,,,,
1005457009116897281,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983748972316635137,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983969176816668677,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038780166556790784,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037346369974022144,,,WA,FL,,WA,FL,,IM,FL,,WAFL,WAFL,IMFL,,IRNE,IRNE,IMFL,,IRNE
1029135511431065600,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983773809739264002,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983685160372719616,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981987898047287298,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023935243894632449,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983782614275428353,,,IM,FL,,IM,FL,,IR,NE,,IMFL,IMFL,IRNE,,IMFL,IMFL,IRNE,,IMFL
1036651273070764032,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
980107110913540099,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989154337707323399,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044604772156919809,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991690539807526919,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
970784380909248512,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1036678405226414080,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983532463438868483,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
998587584271081472,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1042076953317187587,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
988441206786002944,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044609780390801409,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1042086230475853824,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984171747430817794,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
997137703366950912,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023983798437007368,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1001889837794971651,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983054528361697280,,,WA,FL,,WA,FL,,IM,FL,,WAFL,WAFL,IMFL,,IRNE,IRNE,IMFL,,IRNE
984007842905645056,,,WA,FL,,WA,FL,,IM,FL,,WAFL,WAFL,IMFL,,IRNE,IRNE,IMFL,,IRNE
1042054293434585089,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038857446494810113,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983838967551483904,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
984149186596794368,,,IM,FL,,IM,FL,,IR,NE,,IMFL,IMFL,IRNE,,IMFL,IMFL,IRNE,,IMFL
1023670732788850688,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037047320808968192,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1005450081053659137,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023640702704660483,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981907476982521856,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
974765548205694976,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
982123620448092160,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991263681370644480,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991719662961483776,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1022492060346187778,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989063150849941504,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023557614158917632,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981212810838454272,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
988049442883473408,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984486826927894528,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983683630290690048,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
988139916356878336,,,IM,FL,,IM,FL,,IR,NE,,IMFL,IMFL,IRNE,,IMFL,IMFL,IRNE,,IMFL
998308930974609408,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037408382167252993,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1032680979268231170,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983693354377666560,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983645591749050368,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
993403751812739072,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983712484392566785,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038189947407294467,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038476755588329473,,,IR,NE,,IM,FL,,IM,FL,,IRNE,IMFL,IMFL,,IRNE,IMFL,IMFL,,IMFL
984079217045458944,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1022183317720973313,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1029373896301178880,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1039531708041883648,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983769806510927872,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
993357250298286080,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
988052936944168961,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038178587185213440,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
997470190844694528,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
988408203628204033,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983670248481198080,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984018968288653314,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983355889238323204,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1013456238875684869,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
993453785161846784,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045467373791301632,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037017382181634049,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
998571844612644864,,,IM,FL,,IM,FL,,IR,NE,,IMFL,IMFL,IRNE,,IMFL,IMFL,IRNE,,IMFL
970349652141903874,,,IM,FL,,IM,FL,,HI,FL,,IMFL,IMFL,HIFL,,IMFL,IMFL,IRNE,,IMFL
982278545757081600,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037026194624065536,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037443414936244224,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1037603736171044864,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
974675871700340736,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1005448487243276288,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983788145501245440,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983656275119656960,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037600615227056128,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038145032325406722,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1036613623257489408,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
970380745205264384,,,IR,NE,,IM,FL,,IR,NE,,IRNE,IMFL,IRNE,,IRNE,IMFL,IRNE,,IRNE
1041393055830556673,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983773353143095296,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023587235378225153,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
988046707140292608,,,IR,NE,,IM,FL,,IR,NE,,IRNE,IMFL,IRNE,,IRNE,IMFL,IRNE,,IRNE
1036626798539362304,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1023578637050802178,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1000588425567834112,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
998206847898259458,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989137553612853249,,,IM,FL,,IM,FL,,IR,NE,,IMFL,IMFL,IRNE,,IMFL,IMFL,IRNE,,IMFL
1042441906582704129,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983605614126383104,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
980803879775408129,,,IM,FL,,IM,FL,,HI,FL,,IMFL,IMFL,HIFL,,IMFL,IMFL,IRNE,,IMFL
983461769921343488,,,IR,NE,,WA,FL,,IR,NE,,IRNE,WAFL,IRNE,,IRNE,IRNE,IRNE,,IRNE
982248810658250756,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038482084162162688,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1023539741944360961,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989533387424698369,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1029209403885592578,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038487663643377664,,,HI,FL,,HI,FL,,HI,FL,,HIFL,HIFL,HIFL,,IRNE,IRNE,IRNE,,IRNE
1023968217172246528,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044977731837022208,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044655821790089217,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
997610926806323201,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989174057160634368,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983816067964456960,,,IR,NE,,IM,FL,,IR,NE,,IRNE,IMFL,IRNE,,IRNE,IMFL,IRNE,,IRNE
989482955176280064,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983769643016912896,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1042036757125128193,,,IR,NE,,IM,FL,,IR,NE,,IRNE,IMFL,IRNE,,IRNE,IMFL,IRNE,,IRNE
978345951789305858,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983162736111742976,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984176485102751750,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
982119022308179973,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038828349223825409,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
983563712622743552,,,IM,FL,,IM,FL,,IR,NE,,IMFL,IMFL,IRNE,,IMFL,IMFL,IRNE,,IMFL
983021852460232704,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037335232603676678,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983824696419418113,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989799406760325120,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
982271492497948672,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981287958245408773,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1042085557990514688,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981181200311226368,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
984064965085679616,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
990319803083710466,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981146275562352641,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1036992229930196993,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983603252641107968,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1042334550532284417,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
984523039164567552,,,IM,FL,,IR,NE,,IM,FL,,IMFL,IRNE,IMFL,,IMFL,IRNE,IMFL,,IMFL
988504356717846528,,,IM,FL,,WA,FL,,IM,FL,,IMFL,WAFL,IMFL,,IMFL,IRNE,IMFL,,IMFL
989178862159519744,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1001536114497384455,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1036598143192850433,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
982244098667986944,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1003293274252238848,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044990270905962497,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983693814698213376,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1041425467495129089,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983736734507823105,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037048662600376320,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989532366988292096,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037736593325469696,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
989750757648842752,,,IM,FL,,HI,FL,,HI,FL,,IMFL,HIFL,HIFL,,IMFL,IRNE,IRNE,,IRNE
1042047354160009216,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045354458404802560,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
981187494493458432,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1042081190331731968,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991703319788875776,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1036690311119032323,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983805393192316928,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1042146628025675777,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1029486055605583873,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045371657970307072,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983809276379648000,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1000896774352097280,,,IR,NE,,WA,FL,,WA,FL,,IRNE,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1036643531698434049,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
997940529450143744,,,IM,FL,,IR,NE,,IM,FL,,IMFL,IRNE,IMFL,,IMFL,IRNE,IMFL,,IMFL
1037402344344969219,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1033710157954539521,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1023585837244661760,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1035541621226569730,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
992496669597097984,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1043591809849536520,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1029465239073513472,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
990608705770188802,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1044874626323685376,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1005464849659449344,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1041423818500333568,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039038925598351360,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1035666429721432064,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1042794959601106945,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1022585810103808000,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1044976560611229707,,,IM,FL,,IR,NE,,IR,NE,,IMFL,IRNE,IRNE,,IMFL,IRNE,IRNE,,IRNE
1042543729805025281,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1044600596949606400,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039266463788486657,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1005544099015987200,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983728039128387584,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038452589149532161,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1042066729919242241,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1036735153387851783,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1014209634645598208,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983785233794392065,,,IM,FL,,IR,NE,,IR,NE,,IMFL,IRNE,IRNE,,IMFL,IRNE,IRNE,,IRNE
1045350016527859713,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1046154323854528513,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
997526825361461248,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
983715378621755392,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1030125646389936129,,,HI,FL,,HI,FL,,HI,FL,,HIFL,HIFL,HIFL,,IRNE,IRNE,IRNE,,IRNE
1041402144925130757,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
977827875914174464,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
987802305230761985,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983616178785570816,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1031222047752560641,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039571074558689281,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1038449991768047617,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
