,,,Annotator1,,,Annotator2,,,Annotator3,,,Annotator Labels,,,,Labels Replacement,,,,
1001911525819453441,,,IR,NE,,IR,NE,,IM,AC,,IRNE,IRNE,IMAC,,IRNE,IMAC,IRNE,,IRNE
1001915551864754176,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1003090459860881410,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1003091475658403841,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1003115867536797696,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1003121732578836480,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1003151695168331776,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1003183428945227776,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1003185037133611008,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1003198998361051136,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1003235263735304192,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1003244915281874944,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005286204500250635,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005291453206220803,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005293571954696192,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1005378554706714624,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005422172993609728,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005473551997161472,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005504373252919297,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005505685356937216,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005821937187196928,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005851559345967105,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1005883297858244608,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005887559602302977,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005888779255779328,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005898113943592961,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005899492649000960,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1005899605547081728,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1006016327235055616,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1013455113342672896,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1013491221992558592,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1013494712840413184,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1013518579520557056,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1013520419343781889,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1013527801956315136,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1013530195637268480,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1013530509496979456,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1013532123116994561,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1013908889312681984,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014058760413810690,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014074842168090624,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014081315774304256,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014081328772517889,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014088919791517698,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014133243803721728,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014134161907568641,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014140720066826244,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014145658113097729,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014146750049685505,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014146510726914048,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014149610217058304,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014151580323467266,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014154347914067968,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014154781651333120,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014158843306299392,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014159088408768512,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014161895031369729,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014169808462602243,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014172923786035200,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014173276153810946,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014173791034003457,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014174063290408963,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014175706161377280,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014176553478041601,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014179741606146048,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014180951054782465,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014183968378380289,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014184111811031041,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014184245298941957,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014184403600334848,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014184525709135874,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014185203596701696,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014184705250549762,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014185156314370048,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014185462699839488,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014185607340453889,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014185768502415360,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014185927114133504,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014186075533791235,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014186254932545545,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014186415146618880,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014186578351140866,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014186744802107392,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014191975396970497,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014194323456495617,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014196300513009666,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014204880972664833,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014207147792461824,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014223582828916736,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014562192723730434,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014569779317936129,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1014906770140028928,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1015284491001180160,,,IM,AC,,IR,NE,,IM,AC,,IMAC,IRNE,IMAC,,IMAC,IMAC,IRNE,,IMAC
1015284919474548737,,,IM,AC,,IR,NE,,IM,AC,,IMAC,IRNE,IMAC,,IMAC,IMAC,IRNE,,IMAC
1033112413867073537,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1033121666665041920,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1033430175734812672,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1033430391368179714,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1033440369655066625,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1033440774271246337,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1034883026285678592,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1034884343779471362,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1034906207855824896,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1034906831536246802,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1034908740858925056,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1036354293941579783,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1036543426177708032,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1036589181646987265,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1036592640630960132,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1036608171765190657,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1036619221365649409,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1036639305807159296,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1036643234678808577,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1036660100176465921,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1036662641102606337,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037079958726893568,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037082829748879365,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037277435635687425,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037277609770602496,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037279982496755713,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037291437262622722,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037292825803677697,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037300567587086336,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037313771834880000,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037328985603170305,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037330092299636736,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037331942520377344,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037340020024270850,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037340218993664001,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037341767421571072,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037341288197222402,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037342305957687296,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037341793866665988,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037344120623296514,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037344640448512000,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037357476969160704,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037364021865803777,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037363905729912833,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037366856653451264,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037367862451728384,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037379154835070977,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037382993994600448,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037396062334582786,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037417333227184129,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037419595102121984,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037430923703320577,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1037491747222417408,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1038519826128531459,,,IM,AC,,IM,AC,,IR,NE,,IMAC,IMAC,IRNE,,IMAC,IRNE,IMAC,,IMAC
1038530412002177024,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1038747150581223424,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1038761289466748929,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1038761184227459075,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1038761271955533824,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1038761236798824449,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1039552737921445888,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1039555968839892993,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1039554354146144257,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1039567049448718337,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1039570577781080066,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1039589663638478848,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1039601486634860546,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040578461046329350,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040579992411881474,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040579901353603072,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040582927762042880,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040589733968203776,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040595658938343425,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040601861810802688,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040613690075242496,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040645526994251776,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040696639357366272,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040968153591889920,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040975431489466369,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040976494032506881,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040988823054823424,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040989031725768706,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040990399798566914,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1040995247260676097,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041015411708506114,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041015547960483840,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041019868089397248,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041029964248883200,,,IM,AC,,IM,AC,,IR,NE,,IMAC,IMAC,IRNE,,IMAC,IRNE,IMAC,,IMAC
1041032408206913537,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041078459777409024,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041212616104927233,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041213324808151040,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041216890482221057,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041221541730635783,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041220590710018048,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041221725805920257,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041223211021725696,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041223587397623808,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041225397063565312,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041226518947659776,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041227976212447232,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041228075671986176,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041228347509010432,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041228479180824577,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041229745130819584,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041229951733833730,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041231509561241600,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041232537975250944,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041233358091636736,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041233477658652672,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
1041233525079527424,,,IM,AC,,IM,AC,,IM,AC,,IMAC,IMAC,IMAC,,IMAC,IMAC,IMAC,,IMAC
